pressure,humidity,cloudcover,wind_gust,temperature_humidity_index,month,wind_direction,quarter,temperature_range,wind_speed,hour,is_day
0.6156,0.6253,0.71014,2.12291,-0.37591,1.28211,0.21169,0.0581,-0.18565,1.5245,1.34863,-1.05578
0.6156,0.92821,0.71014,1.17633,-0.48489,1.28211,-0.27512,0.0581,1.97988,0.49633,1.34863,-1.05578
0.6156,0.47384,0.71014,2.38555,-1.06491,1.28211,-2.14125,0.0581,-0.18565,2.3011,1.34863,-1.05578
0.9069,1.38257,0.71014,1.19821,-1.59955,1.28211,-2.29193,0.0581,-0.18565,0.34866,1.34863,-1.05578
0.9069,0.85248,0.71014,1.81103,-0.80044,1.28211,0.24646,0.0581,-0.18565,0.58383,1.34863,-1.05578
-0.8409,0.85248,0.71014,0.53889,-1.23882,1.28211,0.0726,0.0581,-0.18565,0.85728,1.34863,-1.05578
0.9069,0.85248,0.71014,3.39779,-1.27113,1.28211,-1.72398,0.0581,-0.18565,2.53627,1.34863,-1.05578
0.6156,0.47384,0.71014,2.38555,-1.06491,1.28211,-2.14125,0.0581,-0.18565,2.3011,1.34863,-1.05578
1.4895,1.30685,0.53234,-0.84543,-2.88693,1.28211,-1.09807,0.0581,-0.18565,-1.16625,1.34863,-1.05578
0.6156,1.15539,0.71014,1.15991,-0.46265,1.28211,-0.48376,0.0581,-0.18565,0.10803,1.34863,-1.05578
-1.71481,1.07966,0.71014,4.17749,-0.54336,1.28211,-2.15284,0.0581,-0.18565,2.53627,1.34863,-1.05578
0.6156,0.77675,0.71014,4.61248,-0.59883,1.28211,-1.66602,0.0581,-0.18565,2.53627,1.34863,-1.05578
0.3243,1.00394,0.71014,3.48534,-1.30497,1.28211,-1.83989,0.0581,-0.18565,2.53627,1.34863,-1.05578
2.36341,1.38257,0.71014,-0.3393,-2.04119,1.28211,1.45191,0.0581,-0.18565,-0.6467,1.34863,-1.05578
0.9069,1.38257,0.71014,1.19821,-1.59955,1.28211,-2.29193,0.0581,-0.18565,0.34866,1.34863,-1.05578
-0.8409,0.85248,0.71014,-0.31742,-0.98041,1.28211,-0.02013,0.0581,-0.18565,-0.22558,1.34863,-1.05578
0.6156,0.32238,0.71014,1.63868,-0.18455,1.28211,0.44351,0.0581,-0.18565,2.10422,1.34863,-1.05578
0.6156,0.6253,0.71014,2.72479,-1.38721,1.28211,-2.18761,0.0581,-0.18565,2.53627,1.34863,-1.05578
-0.8409,1.4583,-0.17888,-1.11353,-1.05111,1.28211,-0.21717,0.0581,-0.18565,-0.65217,1.34863,-1.05578
-2.29741,0.6253,0.71014,3.52637,-0.65254,1.28211,0.23487,0.0581,-0.18565,2.53627,1.34863,-1.05578
0.9069,1.23112,0.71014,2.1065,-2.812,1.28211,-0.11285,0.0581,-0.18565,0.64399,1.34863,-1.05578
-0.8409,0.85248,0.71014,0.53889,-1.23882,1.28211,0.0726,0.0581,-0.18565,0.85728,1.34863,-1.05578
0.3243,1.00394,0.71014,3.48534,-1.30497,1.28211,-1.83989,0.0581,-0.18565,2.53627,1.34863,-1.05578
-0.5496,0.6253,0.71014,-0.08214,-1.16499,1.28211,-0.10126,0.0581,-0.18565,-0.17636,1.34863,-1.05578
2.0721,1.23112,-0.00107,-0.22714,-3.4434,1.28211,-1.79352,0.0581,-0.18565,-0.30762,1.34863,-1.05578
0.9069,0.54957,0.71014,1.52651,-0.51037,1.28211,0.25805,0.0581,-0.18565,1.28386,1.34863,-1.05578
0.3243,0.24666,0.71014,-0.13959,0.31546,1.28211,0.08419,0.0581,-0.18565,0.2885,1.34863,-1.05578
0.3243,1.00394,0.71014,4.30607,-0.57681,1.28211,-1.60807,0.0581,-0.18565,2.53627,1.34863,-1.05578
0.6156,0.54957,0.71014,2.85063,-0.43373,1.28211,-2.15284,0.0581,-0.18565,2.53627,1.34863,-1.05578
-2.00611,0.77675,0.71014,2.55243,-1.19987,1.28211,-0.17081,0.0581,-0.18565,1.38231,1.34863,-1.05578
-2.29741,1.15539,0.71014,5.45784,-0.46265,1.28211,1.57941,0.0581,-0.18565,2.53627,1.34863,-1.05578
-2.29741,1.15539,0.71014,4.08174,-0.55707,1.28211,-2.28034,0.0581,-0.18565,2.53627,1.34863,-1.05578
0.033,0.39811,0.71014,-0.74146,-0.67762,1.28211,0.69851,0.0581,-0.18565,-0.61388,1.34863,-1.05578
0.6156,0.77675,0.71014,-1.11353,-0.62177,1.28211,0.13056,0.0581,1.97988,1.03776,1.34863,-1.05578
2.36341,1.38257,0.71014,-0.3393,-2.04599,1.28211,1.45191,0.0581,-0.18565,-0.6467,1.49365,-1.05578
0.6156,0.32238,0.71014,2.44847,-1.22973,1.28211,-2.09488,0.0581,-0.18565,2.32844,1.49365,-1.05578
-2.29741,1.00394,0.71014,4.91068,-0.28741,1.28211,-2.11807,0.0581,-0.18565,2.53627,1.49365,-1.05578
0.033,1.23112,0.71014,3.7808,-1.478,1.28211,-2.00216,0.0581,-0.18565,2.53627,1.49365,-1.05578
0.6156,0.92821,0.71014,1.17633,-0.48489,1.28211,-0.27512,0.0581,1.97988,0.49633,1.49365,-1.05578
0.6156,1.4583,-0.17888,-1.11353,-0.56841,1.28211,-2.30352,0.0581,-0.18565,-0.65217,1.49365,-1.05578
1.4895,1.30685,0.53234,-0.84543,-2.88693,1.28211,-1.09807,0.0581,-0.18565,-1.16625,1.49365,-1.05578
0.6156,1.15539,0.71014,1.70981,-0.70814,1.28211,0.06101,0.0581,-0.18565,0.41976,1.49365,-1.05578
0.3243,0.77675,0.71014,-1.11353,-0.62177,1.28211,0.13056,0.0581,1.92706,1.03776,1.49365,-1.05578
0.3243,0.85248,0.71014,2.99563,-1.64491,1.28211,-1.65443,0.0581,-0.18565,1.44793,1.49365,-1.05578
0.6156,0.92821,0.71014,1.77547,-0.75408,1.28211,-0.04331,0.0581,-0.18565,0.45257,1.49365,-1.05578
1.1982,0.6253,0.10561,-0.38034,-1.5686,1.28211,-1.61966,0.0581,-0.18565,-0.79436,1.49365,-1.05578
0.9069,0.92821,0.71014,1.81377,-0.88403,1.28211,0.11896,0.0581,-0.18565,0.32132,1.49365,-1.05578
1.4895,1.15539,0.71014,2.52781,-2.34625,1.28211,-2.01375,0.0581,-0.18565,0.56195,1.49365,-1.05578
0.6156,0.17093,0.71014,1.72622,0.07832,1.28211,0.37396,0.0581,-0.18565,2.53627,1.49365,-1.05578
0.3243,1.07966,0.71014,3.48534,-1.31322,1.28211,-1.83989,0.0581,-0.18565,2.53627,1.49365,-1.05578
1.1982,0.6253,0.10561,-0.38034,-1.5686,1.28211,-1.61966,0.0581,-0.18565,-0.79436,1.49365,-1.05578
0.6156,0.85248,0.71014,1.08331,-2.00946,1.28211,-0.11285,0.0581,-0.18565,-0.52091,1.49365,-1.05578
1.1982,1.07966,0.71014,1.02312,-1.6559,1.28211,1.60259,0.0581,-0.18565,0.57836,1.49365,-1.05578
0.033,0.54957,0.71014,-0.66486,-0.48332,1.28211,0.10737,0.0581,-0.18565,-0.66857,1.49365,-1.05578
0.6156,0.6253,0.71014,2.85063,-0.40312,1.28211,-2.15284,0.0581,-0.18565,2.53627,1.49365,-1.05578
1.1982,0.6253,0.10561,-0.38034,-1.5686,1.28211,-1.61966,0.0581,-0.18565,-0.79436,1.49365,-1.05578
-0.8409,1.00394,0.71014,4.85597,-0.44144,1.28211,-1.90943,0.0581,-0.18565,2.53627,1.49365,-1.05578
0.9069,0.92821,0.71014,1.81377,-0.88403,1.28211,0.11896,0.0581,-0.18565,0.32132,1.49365,-1.05578
0.3243,1.00394,0.71014,4.30607,-0.57681,1.28211,-1.60807,0.0581,-0.18565,2.53627,1.49365,-1.05578
-0.8409,1.00394,0.71014,0.53889,-1.18828,1.28211,0.0726,0.0581,-0.18565,0.85728,1.49365,-1.05578
2.36341,1.38257,0.71014,-0.3393,-2.03159,1.28211,1.45191,0.0581,-0.18565,-0.6467,1.49365,-1.05578
2.0721,1.38257,0.71014,0.66747,-2.142,1.28211,-2.01375,0.0581,-0.18565,-0.32949,1.49365,-1.05578
0.9069,0.6253,0.71014,1.52651,-0.48475,1.28211,0.25805,0.0581,-0.18565,1.28386,1.49365,-1.05578
0.6156,-0.20771,-2.22361,-1.11353,0.10875,1.28211,0.01465,0.0581,-0.18565,2.53627,1.49365,-1.05578
0.6156,0.6253,0.71014,2.12291,-0.38045,1.28211,0.21169,0.0581,-0.18565,1.5245,1.49365,-1.05578
0.6156,1.00394,0.71014,1.82745,-0.81953,1.28211,0.00306,0.0581,-0.18565,0.09162,1.49365,-1.05578
0.3243,0.77675,0.71014,-1.11353,-0.56671,1.28211,0.13056,0.0581,1.97988,1.03776,1.49365,-1.05578
0.9069,0.92821,0.71014,1.81377,-0.88867,1.28211,0.11896,0.0581,-0.18565,0.32132,1.49365,-1.05578
1.1982,0.92821,0.71014,1.56481,-1.48738,1.28211,1.73009,0.0581,-0.18565,1.15261,1.49365,-1.05578
0.3243,1.00394,-0.17888,-1.11353,-0.32008,1.28211,-0.10126,0.0581,1.92706,0.19553,1.49365,-1.05578
0.9069,0.39811,0.71014,1.93141,-0.31228,1.28211,0.35078,0.0581,-0.18565,2.53627,1.49365,-1.05578
1.4895,1.30685,0.53234,-0.84543,-2.88693,1.28211,-1.09807,0.0581,-0.18565,-1.16625,1.49365,-1.05578
0.6156,0.85248,0.71014,1.7016,-0.66661,1.28211,-0.08967,0.0581,-0.18565,0.95025,1.49365,-1.05578
-2.29741,1.15539,0.71014,5.45784,-0.46738,1.28211,1.57941,0.0581,-0.18565,2.53627,1.49365,-1.05578
-2.29741,1.00394,0.71014,4.91068,-0.28741,1.28211,-2.11807,0.0581,-0.18565,2.53627,1.49365,-1.05578
0.9069,0.39811,0.71014,1.93141,-0.31228,1.28211,0.35078,0.0581,-0.18565,2.53627,1.49365,-1.05578
1.7808,0.77675,0.71014,-0.32289,-1.33292,1.28211,1.16214,0.0581,-0.18565,-0.79436,1.49365,-1.05578
0.9069,1.00394,0.71014,0.9301,-1.63171,1.28211,1.4635,0.0581,-0.18565,1.24558,1.49365,-1.05578
-2.00611,0.70102,0.71014,1.75905,-1.22551,1.28211,-0.39103,0.0581,-0.18565,0.86822,1.49365,-1.05578
1.1982,0.85248,0.71014,1.43623,-1.49724,1.28211,1.66055,0.0581,-0.18565,1.10886,1.49365,-1.05578
0.6156,0.17093,0.71014,1.7399,0.06957,1.28211,0.31601,0.0581,-0.18565,2.51986,1.49365,-1.05578
0.9069,0.6253,0.71014,-1.11353,-0.41219,1.28211,-2.0717,0.0581,-0.18565,1.60107,1.49365,-1.05578
0.9069,1.23112,0.71014,0.67294,-1.00326,1.28211,-0.11285,0.0581,-0.18565,-0.53732,1.49365,-1.05578
0.9069,0.92821,0.71014,1.81103,-0.76336,1.28211,0.24646,0.0581,-0.18565,0.58383,1.49365,-1.05578
-2.29741,1.15539,0.71014,4.08174,-0.56651,1.28211,-2.28034,0.0581,-0.18565,2.53627,1.49365,-1.05578
-0.5496,0.6253,0.71014,-0.08214,-1.16046,1.28211,-0.10126,0.0581,-0.18565,-0.17636,1.49365,-1.05578
0.6156,0.6253,0.71014,2.72479,-1.38267,1.28211,-2.18761,0.0581,-0.18565,2.53627,1.49365,-1.05578
1.4895,1.15539,0.71014,2.42385,-2.28016,1.28211,-2.00216,0.0581,-0.18565,0.59477,1.49365,-1.05578
0.9069,1.30685,0.71014,1.59764,-2.89171,1.28211,0.30442,0.0581,-0.18565,-0.47716,1.49365,-1.05578
0.6156,0.32238,0.71014,1.69613,-0.15798,1.28211,0.37396,0.0581,-0.18565,2.13156,1.49365,-1.05578
0.033,0.6253,0.71014,-0.64298,-0.52556,1.28211,0.0726,0.0581,-0.18565,-0.65217,1.49365,-1.05578
0.6156,0.6253,0.71014,2.4813,-1.34186,1.28211,-2.06011,0.0581,-0.18565,2.0714,1.49365,-1.05578
2.0721,1.30685,0.71014,-0.30647,-2.02764,1.28211,1.48668,0.0581,-0.18565,-0.63029,1.49365,-1.05578
0.6156,0.6253,0.71014,0.61549,-0.84755,1.28211,0.25805,0.0581,-0.18565,0.22288,1.49365,-1.05578
0.9069,0.85248,0.71014,1.84386,-0.93426,1.28211,0.09578,0.0581,-0.18565,0.19553,1.49365,-1.05578
0.6156,-0.20771,-2.22361,-1.11353,0.10875,1.28211,0.01465,0.0581,-0.18565,2.53627,1.49365,-1.05578
0.9069,1.00394,0.71014,1.74537,-1.04358,1.28211,-0.00853,0.0581,-0.18565,-0.23105,1.49365,-1.05578
1.4895,1.00394,0.71014,-0.42685,-1.41233,1.28211,1.19691,0.0581,-0.18565,-0.55372,1.49365,-1.05578
-2.00611,0.70102,0.71014,1.75905,-1.22551,1.28211,-0.39103,0.0581,-0.18565,0.86822,1.49365,-1.05578
-2.29741,1.15539,0.71014,5.93934,-0.28326,1.28211,-2.24557,0.0581,-0.18565,2.53627,1.49365,-1.05578
0.033,0.39811,0.71014,-0.76609,-0.75336,1.28211,0.93032,0.0581,-0.18565,-0.38418,1.49365,-1.05578
0.6156,0.6253,0.71014,2.4813,-1.34186,1.28211,-2.06011,0.0581,-0.18565,2.0714,1.49365,-1.05578
0.033,0.92821,0.71014,4.06806,-1.19499,1.28211,-1.86307,0.0581,-0.18565,2.53627,1.49365,-1.05578
0.9069,0.17093,0.71014,2.46215,-1.2125,1.28211,-1.99057,0.0581,-0.18565,2.11515,1.49365,-1.05578
-0.2583,1.15539,0.71014,4.12278,-1.33128,1.28211,-2.02534,0.0581,-0.18565,2.53627,1.49365,-1.05578
-0.2583,1.07966,0.71014,4.16928,-1.34608,1.28211,-2.01375,0.0581,-0.18565,2.53627,1.49365,-1.05578
0.6156,1.00394,0.71014,-1.11353,-0.32008,1.28211,-0.21717,0.0581,1.92706,0.75884,1.49365,-1.05578
0.3243,0.85248,0.71014,2.86158,-1.4511,1.28211,-2.01375,0.0581,-0.18565,1.81436,1.49365,-1.05578
1.4895,1.00394,0.71014,-0.42685,-1.41233,1.28211,1.19691,0.0581,-0.18565,-0.55372,1.49365,-1.05578
0.9069,0.85248,0.71014,1.79462,-0.80044,1.28211,0.22328,0.0581,-0.18565,0.5893,1.49365,-1.05578
0.6156,0.17093,0.71014,1.7399,0.06957,1.28211,0.31601,0.0581,-0.18565,2.51986,1.49365,-1.05578
-1.13221,1.23112,0.71014,4.46475,-1.61092,1.28211,-2.23397,0.0581,-0.18565,2.53627,1.49365,-1.05578
0.9069,0.92821,0.71014,0.71671,-0.77264,1.28211,1.60259,0.0581,-0.18565,0.17366,1.49365,-1.05578
0.9069,1.30685,0.71014,2.12291,-2.03718,1.28211,-2.03693,0.0581,-0.18565,0.66587,-1.55183,-1.05578
0.9069,1.07966,0.71014,0.2188,-1.4071,1.28211,1.336,0.0581,-0.18565,-0.03417,-1.55183,-1.05578
0.3243,1.15539,0.71014,1.87395,-0.91113,1.28211,-0.1824,0.0581,-0.18565,0.82994,-1.55183,-1.05578
0.6156,1.00394,0.71014,-0.09035,-0.98756,1.28211,0.8376,0.0581,-0.18565,-0.1162,-1.55183,-1.05578
0.3243,1.00394,0.71014,1.26114,-0.27808,1.28211,-2.22238,0.0581,-0.18565,0.20647,-1.55183,-1.05578
0.3243,0.77675,-1.4235,-1.11353,-0.56671,1.28211,-0.10126,0.0581,1.97988,0.75884,-1.55183,-1.05578
0.3243,1.15539,0.71014,1.87395,-0.91113,1.28211,-0.1824,0.0581,-0.18565,0.82994,-1.55183,-1.05578
0.3243,0.92821,0.71014,0.39663,-2.16498,1.28211,-0.13603,0.0581,-0.18565,-0.73967,-1.55183,-1.05578
-2.29741,1.23112,0.71014,6.76008,-1.57295,1.28211,-2.24557,0.0581,-0.18565,2.53627,-1.55183,-1.05578
0.033,0.85248,0.71014,4.51947,-0.38974,1.28211,-1.5733,0.0581,-0.18565,2.53627,-1.55183,-1.05578
-0.2583,0.77675,0.71014,3.95042,-0.58965,1.28211,-1.8167,0.0581,-0.18565,2.53627,-1.55183,-1.05578
1.4895,1.38257,0.71014,1.48547,-2.20921,1.28211,-1.96739,0.0581,-0.18565,-0.19277,-1.55183,-1.05578
0.3243,1.00394,0.71014,1.84112,-0.77285,1.28211,0.10737,0.0581,-0.18565,0.44711,-1.55183,-1.05578
0.3243,0.6253,0.71014,0.05192,-0.98813,1.28211,0.37396,0.0581,-0.18565,-0.35684,-1.55183,-1.05578
0.3243,0.6253,0.71014,2.04631,-0.4394,1.28211,0.2001,0.0581,-0.18565,1.55731,-1.55183,-1.05578
0.3243,1.07966,0.71014,1.87122,-1.06442,1.28211,0.02624,0.0581,-0.18565,-0.24746,-1.55183,-1.05578
0.9069,1.30685,0.71014,2.13659,-2.97764,1.28211,-0.0549,0.0581,-0.18565,0.52914,-1.55183,-1.05578
0.3243,0.92821,0.71014,0.39663,-2.16498,1.28211,-0.13603,0.0581,-0.18565,-0.73967,-1.55183,-1.05578
-2.29741,1.15539,0.71014,6.39622,-0.78839,1.28211,1.04623,0.0581,-0.18565,2.53627,-1.55183,-1.05578
0.3243,1.00394,0.71014,1.87669,-0.73551,1.28211,-0.0549,0.0581,-0.18565,1.09245,-1.55183,-1.05578
0.3243,0.17093,-2.13471,-1.11353,-0.59553,1.28211,-2.18761,0.0581,-0.18565,1.31668,-1.55183,-1.05578
0.3243,0.77675,-2.13471,-1.11353,-0.56671,1.28211,0.01465,0.0581,1.97988,0.75884,-1.55183,-1.05578
-2.29741,0.54957,0.71014,3.03667,-0.76284,1.28211,-0.24035,0.0581,-0.18565,2.53627,-1.55183,-1.05578
-0.8409,1.15539,0.71014,4.30334,-0.8356,1.28211,-1.78193,0.0581,-0.18565,2.53627,-1.55183,-1.05578
0.033,0.24666,0.71014,-0.48156,0.31546,1.28211,0.25805,0.0581,-0.18565,-0.28574,-1.55183,-1.05578
0.3243,0.77675,-2.13471,-1.11353,-0.62177,1.28211,0.01465,0.0581,1.92706,0.75884,-1.55183,-1.05578
0.3243,0.77675,-2.13471,-1.11353,-0.56671,1.28211,0.01465,0.0581,1.97988,0.75884,-1.55183,-1.05578
0.9069,1.23112,0.71014,2.13659,-2.9022,1.28211,-0.0549,0.0581,-0.18565,0.52914,-1.55183,-1.05578
0.6156,1.23112,0.71014,1.80282,-0.53803,1.28211,0.04942,0.0581,-0.18565,0.47992,-1.55183,-1.05578
0.033,0.24666,0.71014,2.17763,-0.31845,1.28211,0.47828,0.0581,-0.18565,2.53627,-1.55183,-1.05578
-0.8409,1.00394,0.71014,4.30334,-0.43678,1.28211,-1.78193,0.0581,-0.18565,2.53627,-1.55183,-1.05578
0.3243,1.00394,0.71014,1.87669,-0.74018,1.28211,-0.03172,0.0581,-0.18565,0.05881,-1.55183,-1.05578
0.033,1.38257,0.71014,1.11887,-1.45074,1.28211,-2.21079,0.0581,-0.18565,0.26663,-1.55183,-1.05578
1.1982,1.30685,0.71014,1.48547,-1.86532,1.28211,-1.96739,0.0581,-0.18565,-0.19277,-1.55183,-1.05578
-2.29741,1.23112,0.71014,6.76008,-1.57295,1.28211,-2.24557,0.0581,-0.18565,2.53627,-1.55183,-1.05578
0.6156,1.00394,0.71014,2.05452,-1.27229,1.28211,1.79964,0.0581,-0.18565,1.12526,-1.55183,-1.05578
-0.5496,0.77675,0.71014,4.48937,-0.38319,1.28211,-1.7008,0.0581,-0.18565,2.53627,-1.55183,-1.05578
-1.42351,0.85248,0.71014,-0.50892,-1.43725,1.28211,-0.53012,0.0581,-0.18565,-0.22558,-1.55183,-1.05578
-2.29741,1.00394,0.71014,5.25539,-0.4041,1.28211,1.70691,0.0581,-0.18565,2.53627,-1.55183,-1.05578
-2.29741,1.15539,0.71014,5.042,-1.14245,1.28211,0.38555,0.0581,-0.18565,2.53627,-1.55183,-1.05578
-0.8409,1.00394,0.71014,4.30334,-0.43678,1.28211,-1.78193,0.0581,-0.18565,2.53627,-1.55183,-1.05578
0.033,0.17093,-0.17888,-1.11353,-0.59553,1.28211,-2.18761,0.0581,-0.18565,1.31668,-1.55183,-1.05578
1.4895,1.30685,0.71014,-0.69769,-1.4118,1.28211,1.18532,0.0581,-0.18565,-1.37954,-1.55183,-1.05578
-0.2583,0.77675,0.71014,2.75214,-0.5713,1.28211,-1.87466,0.0581,-0.18565,2.29016,-1.55183,-1.05578
0.3243,0.92821,0.71014,0.39663,-2.22068,1.28211,-0.13603,0.0581,-0.18565,-0.73967,-1.55183,-1.05578
0.3243,1.00394,-2.13471,-1.11353,-0.32008,1.28211,0.01465,0.0581,1.92706,0.75884,-1.55183,-1.05578
-0.2583,0.92821,0.71014,2.62903,-0.28068,1.28211,-1.9442,0.0581,-0.18565,2.38313,-1.55183,-1.05578
0.3243,1.00394,0.71014,1.79188,-0.6795,1.28211,0.03783,0.0581,-0.18565,-0.12714,-1.55183,-1.05578
1.4895,1.30685,0.71014,-0.3776,-1.81758,1.28211,1.56782,0.0581,-0.18565,-0.61935,-1.55183,-1.05578
-2.29741,0.92821,0.71014,5.5618,-1.19963,1.28211,-0.11285,0.0581,-0.18565,2.53627,-1.55183,-1.05578
0.6156,0.92821,0.71014,-0.0712,-0.81905,1.28211,0.75646,0.0581,-0.18565,-0.11073,-1.55183,-1.05578
0.3243,0.32238,0.71014,1.6332,-0.21112,1.28211,0.18851,0.0581,-0.18565,2.53627,-1.55183,-1.05578
-0.2583,0.92821,0.71014,2.79592,-0.28068,1.28211,-1.96739,0.0581,-0.18565,2.53627,-1.55183,-1.05578
-2.00611,1.00394,0.71014,-0.3776,-1.45433,1.28211,-0.75035,0.0581,-0.18565,-0.06151,-1.55183,-1.05578
0.3243,1.07966,0.71014,1.85207,-0.40723,1.28211,0.06101,0.0581,-0.18565,0.38695,-1.55183,-1.05578
0.3243,0.47384,0.71014,1.76726,-0.47779,1.28211,0.25805,0.0581,-0.18565,1.49169,-1.55183,-1.05578
-0.2583,0.92821,0.71014,2.62903,-0.28068,1.28211,-1.9442,0.0581,-0.18565,2.38313,-1.55183,-1.05578
-0.2583,0.54957,0.71014,3.35949,-0.83498,1.28211,-1.60807,0.0581,-0.18565,1.71592,-1.55183,-1.05578
0.6156,1.07966,0.71014,1.38972,-1.40241,1.28211,-2.21079,0.0581,-0.18565,-0.55372,-1.55183,-1.05578
0.3243,0.6253,0.71014,-0.01101,-0.84301,1.28211,0.35078,0.0581,-0.18565,-0.35137,-1.55183,-1.05578
-1.13221,0.77675,0.71014,0.19418,-1.2641,1.28211,-0.07808,0.0581,-0.18565,0.49633,-1.55183,-1.05578
-0.2583,0.39811,0.71014,-0.92476,-0.89147,1.28211,0.88396,0.0581,-0.18565,-0.82717,-1.55183,-1.05578
0.033,1.00394,0.71014,3.88476,-0.50679,1.28211,-1.5733,0.0581,-0.18565,2.53627,-1.55183,-1.05578
0.6156,1.00394,0.71014,0.09295,-1.30964,1.28211,1.25487,0.0581,-0.18565,-0.05604,-1.55183,-1.05578
0.3243,1.4583,-0.17888,-1.11353,-0.08572,1.28211,0.13056,0.0581,-0.18565,-0.08886,-1.55183,-1.05578
0.3243,0.6253,0.71014,-0.01101,-0.84301,1.28211,0.35078,0.0581,-0.18565,-0.35137,-1.55183,-1.05578
-0.2583,0.92821,0.71014,3.02846,-0.51738,1.28211,-1.96739,0.0581,-0.18565,2.23,-1.55183,-1.05578
0.3243,0.17093,0.71014,1.84933,-0.07921,1.28211,0.26965,0.0581,-0.18565,2.44876,-1.55183,-1.05578
0.3243,1.07966,0.71014,1.83565,-0.70297,1.28211,0.06101,0.0581,-0.18565,-0.35684,-1.55183,-1.05578
1.4895,1.30685,0.71014,-0.69769,-1.4118,1.28211,1.18532,0.0581,-0.18565,-1.37954,-1.55183,-1.05578
-0.2583,0.77675,0.71014,2.75214,-0.5713,1.28211,-1.87466,0.0581,-0.18565,2.29016,-1.55183,-1.05578
0.3243,0.17093,0.71014,1.84933,-0.07921,1.28211,0.26965,0.0581,-0.18565,2.44876,-1.55183,-1.05578
-0.2583,0.54957,0.71014,3.35949,-0.83498,1.28211,-1.60807,0.0581,-0.18565,1.71592,-1.55183,-1.05578
-0.8409,0.47384,0.71014,-0.17242,-1.31141,1.28211,0.04942,0.0581,-0.18565,-0.17636,-1.55183,-1.05578
1.4895,1.30685,0.71014,-0.69769,-1.4118,1.28211,1.18532,0.0581,-0.18565,-1.37954,-1.55183,-1.05578
0.3243,0.92821,0.71014,0.39115,-2.33671,1.28211,-0.08967,0.0581,-0.18565,-0.77795,-1.55183,-1.05578
0.3243,1.00394,0.71014,1.79462,-0.38543,1.28211,0.0726,0.0581,-0.18565,0.34319,-1.55183,-1.05578
0.033,1.07966,0.71014,3.88476,-0.47295,1.28211,-1.5733,0.0581,-0.18565,2.53627,-1.55183,-1.05578
0.033,1.07966,0.71014,2.10102,-0.24762,1.28211,-2.28034,0.0581,-0.18565,0.5893,-1.55183,-1.05578
0.3243,1.4583,-0.17888,-1.11353,-0.08572,1.28211,-2.30352,0.0581,-0.18565,-0.93108,-1.55183,-1.05578
0.033,1.07966,0.71014,1.73169,-1.33199,1.28211,1.63736,0.0581,-0.18565,1.63935,-1.55183,-1.05578
0.3243,0.47384,0.71014,1.76726,-0.47779,1.28211,0.25805,0.0581,-0.18565,1.49169,-1.55183,-1.05578
0.3243,-0.20771,-2.22361,-1.11353,0.10875,1.28211,-0.10126,0.0581,-0.18565,2.44329,-1.55183,-1.05578
0.3243,1.00394,0.71014,1.81924,-0.44144,1.28211,0.0726,0.0581,-0.18565,0.93932,-1.55183,-1.05578
1.4895,1.30685,0.71014,-0.3776,-1.81758,1.28211,1.56782,0.0581,-0.18565,-0.61935,-1.40681,-1.05578
0.3243,0.85248,0.71014,2.45668,-0.98041,1.28211,-2.21079,0.0581,-0.18565,1.44793,-1.40681,-1.05578
0.3243,1.15539,0.71014,1.37057,-0.98194,1.28211,-0.07808,0.0581,-0.18565,-0.5756,-1.40681,-1.05578
0.3243,1.00394,0.71014,1.81924,-0.44144,1.28211,0.0726,0.0581,-0.18565,0.93932,-1.40681,-1.05578
0.033,0.17093,0.71014,2.12018,-0.32862,1.28211,0.51305,0.0581,-0.18565,2.33391,-1.40681,-1.05578
-0.2583,1.00394,0.71014,3.02846,-0.49279,1.28211,-1.96739,0.0581,-0.18565,2.23,-1.40681,-1.05578
0.3243,0.92821,0.71014,0.39115,-2.3135,1.28211,-0.08967,0.0581,-0.18565,-0.77795,-1.40681,-1.05578
0.3243,1.07966,0.71014,1.83839,-0.55275,1.28211,0.11896,0.0581,-0.18565,-0.06698,-1.40681,-1.05578
-2.29741,1.15539,0.71014,5.06662,0.04719,1.28211,-1.64284,0.0581,-0.18565,2.53627,-1.40681,-1.05578
-0.2583,0.70102,0.71014,3.35949,-0.77848,1.28211,-1.60807,0.0581,-0.18565,1.71592,-1.40681,-1.05578
-0.2583,0.92821,0.71014,2.79592,-0.28068,1.28211,-1.96739,0.0581,-0.18565,2.53627,-1.40681,-1.05578
0.033,1.38257,0.71014,1.04774,-1.44594,1.28211,-2.17602,0.0581,-0.18565,0.13537,-1.40681,-1.05578
0.3243,1.07966,0.71014,1.83839,-0.55275,1.28211,0.11896,0.0581,-0.18565,-0.06698,-1.40681,-1.05578
-2.29741,0.85248,0.71014,1.69339,-0.36667,1.28211,0.87237,0.0581,-0.18565,1.02682,-1.40681,-1.05578
-1.13221,1.00394,0.71014,0.19418,-1.18828,1.28211,-0.07808,0.0581,-0.18565,0.49633,-1.40681,-1.05578
0.3243,0.85248,0.71014,1.84112,-0.69892,1.28211,0.03783,0.0581,-0.18565,0.19553,-1.40681,-1.05578
1.1982,1.30685,0.71014,-0.44874,-1.5216,1.28211,-2.21079,0.0581,-0.18565,-0.69592,-1.40681,-1.05578
0.033,1.00394,0.53234,1.88216,-0.84287,1.28211,-0.27512,0.0581,-0.18565,1.0487,-1.40681,-1.05578
